state,year,new_401k_plans,new_401k_with_employees,new_esrp_plans,establishments,employment,qcew_establishments,qcew_employment,rate_per_1000_estabs,esrp_rate_per_1000_estabs,with_employees_rate_per_1000_estabs,new_401k_per_1000_qcew_establishments,esrp_rate_per_1000_qcew_estabs,with_employees_rate_per_1000_qcew_estabs,first_treatment_year,treated,event_time,cohort
MT,2023,215,190,223,42566.0,409312.0,63578.0,421886.0,5.0509796551238075,5.23892308415167,4.463656439411737,3.381672905722105,3.507502595237346,2.9884551259869765,inf,0,,0
MT,2024,224,159,237,42566.0,409312.0,61654.0,426650.0,5.262416012780154,5.567824084950431,3.7353756519287695,3.6331787069776493,3.844032828364745,2.5789081000421707,inf,0,,0
NC,2017,1156,1119,1292,233363.0,3774377.0,265389.0,3633435.0,4.953655892322262,5.536438938477822,4.7951046224122935,4.35587006243665,4.868325363899785,4.216452076009179,inf,0,,0
NC,2018,1241,1207,1371,234948.0,3848565.0,270234.0,3710090.0,5.282019851201118,5.8353337759844734,5.137306978565469,4.5923162888459625,5.073380847709762,4.466499404220046,inf,0,,0
NC,2019,1323,1265,1460,238015.0,3932620.0,278786.0,3793234.0,5.558473205470244,6.134067180639875,5.314791084595509,4.745575459312878,5.236991814510054,4.537530579010424,inf,0,,0
NC,2020,1246,1176,1472,240760.0,3962754.0,290448.0,3632182.0,5.175278285429473,6.113972420667885,4.88453231433793,4.289924530380653,5.0680328320387815,4.048917534291853,inf,0,,0
NC,2021,1481,1347,1640,247458.0,3903814.0,307240.0,3828857.0,5.984853995425486,6.627387273799998,5.443347962078413,4.820335893763833,5.337846634552792,4.384194766306471,inf,0,,0
NC,2022,1631,1440,1752,254636.0,4106761.0,339053.0,4018296.0,6.405221571183965,6.880409682841389,5.655131246171004,4.8104573621233255,5.167333720686736,4.2471236060438935,inf,0,,0
NC,2023,1661,1470,1775,258169.0,4279425.0,366799.0,4133598.0,6.433770127319701,6.875341346172468,5.693944664154101,4.5283656716621365,4.839162593136841,4.007644513752764,inf,0,,0
NC,2024,1830,1337,1942,258169.0,4279425.0,368542.0,4184582.0,7.0883800921102065,7.522204447474329,5.178778242159206,4.965512750242849,5.269412984137493,3.6278090421173164,inf,0,,0
ND,2017,57,57,61,24596.0,340521.0,29849.0,343190.0,2.3174499918685965,2.48007806147341,2.3174499918685965,1.9096117122851686,2.043619551743777,1.9096117122851686,inf,0,,0
ND,2018,84,82,88,24566.0,346155.0,29879.0,346756.0,3.419360091182936,3.582186762191647,3.3379467556785802,2.8113390675725425,2.9452123565045687,2.74440242310653,inf,0,,0
ND,2019,83,79,93,24654.0,353333.0,29844.0,351482.0,3.3665936562018337,3.7722073497201265,3.204348178794516,2.781128535048921,3.116204262163249,2.64709824420319,inf,0,,0
ND,2020,79,79,84,24510.0,355103.0,30337.0,326357.0,3.223174214606283,3.427172582619339,3.223174214606283,2.6040808253947327,2.768896067508323,2.6040808253947327,inf,0,,0
ND,2021,92,85,100,24816.0,332684.0,30763.0,329050.0,3.7072856221792394,4.029658284977434,3.4252095422308186,2.990605597633521,3.250658258297305,2.7630595195527095,inf,0,,0
ND,2022,91,80,102,25098.0,342345.0,32060.0,339203.0,3.625786915292055,4.064068850107579,3.1875049804765316,2.8384279475982535,3.1815346225826575,2.495321272613849,inf,0,,0
ND,2023,125,112,134,25402.0,352108.0,33394.0,348290.0,4.920872372254154,5.275175183056452,4.409101645539721,3.7431873989339404,4.012696891657185,3.3538959094448106,inf,0,,0
ND,2024,108,80,112,25402.0,352108.0,34330.0,354071.0,4.251633729627589,4.409101645539721,3.149358318242658,3.145936498689193,3.262452665307311,2.330323332362365,inf,0,,0
